study_row_id,network_node_id,profile_id,profile_source_file,current_toolkit_input_path,categorical_status,explicit_value_count,explicit_values_json,default_value_json
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.respiratory_phases,serialized_explicit,1,"[[""Any""]]","[""Inhale"",""Exhale""]"
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.blocks,serialized_explicit,1,[1],6
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.block_specs[].label,repeatable_entity_absent,0,[],
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.block_specs[].stimulus_types,repeatable_entity_absent,0,[],"[""Audio-Tactile"",""Baseline"",""Catch""]"
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.repeat_trial_pool_per_block,typed_or_parser_default_not_serialized,0,[],false
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.distribute_trial_pool_across_blocks,typed_or_parser_default_not_serialized,0,[],false
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].strip_id,serialized_explicit,1,"[""serino-peri-hand-row""]",""""""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].label,serialized_explicit,1,"[""Peri-hand moving-sound trial""]",""""""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].audio_tactile_percentage,typed_or_parser_default_not_serialized,0,[],null
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].catch_percentage,typed_or_parser_default_not_serialized,0,[],null
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].baseline_percentage,typed_or_parser_default_not_serialized,0,[],null
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].soa_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].spatial_values_cm,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].metadata,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].element_id,serialized_explicit,1,"[""serino-peri-hand-moving-sound""]",""""""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].kind,serialized_explicit,1,"[""looming_stimulus""]","""looming_stimulus"""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].label,serialized_explicit,1,"[""Hand moving sound""]",""""""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].source_label,serialized_explicit,1,"[""Hand moving sound""]",""""""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].source_labels,serialized_explicit,1,"[[""Hand moving sound""]]",[]
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].jitter_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_strips[].elements[].randomized,serialized_explicit,1,[true],false
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.trial_randomization_strategy,serialized_explicit,1,"[""no_immediate_repeats""]","""no_immediate_repeats"""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.block_order_randomization,serialized_explicit,1,"[""fixed""]","""counterbalanced_rotation"""
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.max_consecutive_same_trial_type,serialized_explicit,1,[2],2
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.participants,serialized_explicit,1,[16],50
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.random_seed,serialized_explicit,1,[20151223],20250604
doi:10.1038/srep18603::c,doi:10.1038/srep18603,serino_2015_peri_hand_exp3,study_templates/serino_2015_peri_hand_exp3.json,design.protocol.participant_order_policy,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.name,serialized_explicit,1,"[""Noel 2015 full-body-illusion PPS""]","""Study 5 PPS white/pink design"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.study_profile_id,serialized_explicit,1,"[""noel_2015_bodily_self""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.study_profile_title,serialized_explicit,1,"[""PPS as the space of the bodily self""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.study_profile_notes,serialized_explicit,1,"[""Audio-tactile PPS task intermingled with full-body-illusion stroking. This ready profile captures the front-space main PPS trial schedule with chest vibration and source-backed synchronous/asynchronous stroking block labels. The separate back-space experiment still needs its own back-space/back-tactile variant before the full front/back expected-outcome contrast can be compared.""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.study_profile_reference_parameters,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.sofa_file,serialized_explicit,1,"[""""]","""assets/0. Head-Related Impulse Response (HRIR) model/FABIAN_HRIR_measured_HATO_0.sofa"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].label,serialized_explicit,1,"[""Looming sound""]",
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].noise_type,serialized_explicit,1,"[""pink""]",
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].azimuth_deg,serialized_explicit,1,[0.0],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].elevation_deg,serialized_explicit,1,[0.0],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].gain,serialized_explicit,1,[1.0],1.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].source_profile,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].source_profile_parameters,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].prebaked_path,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].sequence_order,typed_or_parser_default_not_serialized,0,[],0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].motion_mode,typed_or_parser_default_not_serialized,0,[],"""looming"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.noises[].trajectory_snapshot,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.start_radius_m,serialized_explicit,1,[0.9],1.1
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.15],0.1
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.path_direction,serialized_explicit,1,"[""approach""]","""approach"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.coordinate_mode,typed_or_parser_default_not_serialized,0,[],"""polar"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.start_x_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.start_y_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.start_z_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.end_x_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.end_y_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.end_z_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.path_length_m,serialized_explicit,1,[0.75],1.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.propagation_speed_mps,serialized_explicit,1,[0.6578947368421053],0.3333333333333333
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.azimuth_start_deg,serialized_explicit,1,[0.0],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.azimuth_end_deg,serialized_explicit,1,[0.0],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.elevation_deg,serialized_explicit,1,[0.0],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.padding_pre_s,serialized_explicit,1,[0.0],0.5
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.padding_post_s,serialized_explicit,1,[0.0],0.5
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.sample_rate,serialized_explicit,1,[44100],44100
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.trajectory.use_inverse_square,serialized_explicit,1,[true],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.repetitions_per_condition,serialized_explicit,1,[12],1
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_pool_repetition_defaults,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.soa_values_ms,serialized_explicit,1,"[[190,380,570,760,950,1140]]","[300,800,1500,2200,2700]"
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.spatial_values_cm,serialized_explicit,1,"[[15.0,30.0,45.0,60.0,75.0,90.0]]","[100.0,83.3,60.0,36.7,20.0]"
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.pair_spatial_values_with_soas,serialized_explicit,1,[true],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.auditory_motion_directions,serialized_explicit,1,"[[""looming""]]","[""looming""]"
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.tactile_sites,serialized_explicit,1,"[[""chest""]]","[""hand""]"
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.include_catch_trials,typed_or_parser_default_not_serialized,0,[],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.catch_trial_percentage,serialized_explicit,1,[12.5],10.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.catch_trials_exact,serialized_explicit,1,[12],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.catch_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.include_auditory_only_trials,typed_or_parser_default_not_serialized,0,[],false
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.auditory_only_trial_percentage,typed_or_parser_default_not_serialized,0,[],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.auditory_only_trials_exact,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.auditory_only_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.include_baseline_trials,serialized_explicit,1,[true],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.baseline_strategy,typed_or_parser_default_not_serialized,0,[],"""tactile_only"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.baseline_trials_exact,typed_or_parser_default_not_serialized,0,[],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.baseline_trial_percentage,typed_or_parser_default_not_serialized,0,[],0.0
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.baseline_soa_values_ms,serialized_explicit,1,"[[190,1140]]",[]
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.baseline_custom_trial_mode,typed_or_parser_default_not_serialized,0,[],"""tactile_only"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.baseline_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.respiratory_phases,serialized_explicit,1,"[[""Any""]]","[""Inhale"",""Exhale""]"
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.blocks,serialized_explicit,1,[2],6
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.block_specs[].label,serialized_explicit,2,"[""Front synchronous stroking block"",""Front asynchronous stroking block""]",
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.block_specs[].stimulus_types,serialized_explicit,2,"[[""Audio-Tactile"",""Baseline"",""Catch""],[""Audio-Tactile"",""Baseline"",""Catch""]]","[""Audio-Tactile"",""Baseline"",""Catch""]"
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.repeat_trial_pool_per_block,typed_or_parser_default_not_serialized,0,[],false
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.distribute_trial_pool_across_blocks,typed_or_parser_default_not_serialized,0,[],false
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].strip_id,serialized_explicit,1,"[""noel-bodily-self-looming-row""]",""""""
